,node,n,treat,type_tr,type_no_tr
1612,106,3,No_PrEP,large,large
1613,1015,2,No_PrEP,large,large
1614,515,1,No_PrEP,small,small
1615,2665,2,No_PrEP,large,large
1616,319,7,No_PrEP,large,large
1617,723,1,No_PrEP,large,large
1618,1878,4,No_PrEP,large,large
1619,1097,3,PrEP,large,large
1620,129,2,No_PrEP,large,large
1621,349,3,PrEP,large,large
1622,1407,1,No_PrEP,large,large
1623,2844,2,PrEP,small,large
1624,586,1,PrEP,large,large
1625,889,1,No_PrEP,large,large
1626,2271,1,No_PrEP,large,large
1627,2258,1,No_PrEP,large,large
1628,2870,1,No_PrEP,small,small
1629,324,1,No_PrEP,large,large
1630,1871,3,No_PrEP,large,large
1631,2073,1,No_PrEP,large,large
1632,316,2,No_PrEP,large,large
1633,1565,1,No_PrEP,large,large
1634,584,3,No_PrEP,large,large
1635,591,2,PrEP,large,large
1636,1317,1,PrEP,large,large
1637,1962,1,No_PrEP,large,large
1638,239,1,PrEP,large,large
1639,883,1,No_PrEP,large,large
1640,437,1,No_PrEP,large,large
1641,290,1,PrEP,large,large
1642,663,1,No_PrEP,large,large
1643,2085,2,No_PrEP,large,large
1644,2301,1,PrEP,large,large
1645,259,1,PrEP,small,large
1646,2861,1,No_PrEP,large,large
1647,1020,2,No_PrEP,large,large
1648,255,2,No_PrEP,large,large
1649,1409,1,No_PrEP,large,large
1650,1403,2,No_PrEP,large,large
1651,117,1,No_PrEP,large,large
1652,2244,1,No_PrEP,large,large
1653,1693,1,No_PrEP,large,large
1654,128,1,No_PrEP,large,large
1655,1255,1,No_PrEP,large,large
1656,1934,2,PrEP,large,large
1657,1911,1,No_PrEP,large,large
1658,1352,3,No_PrEP,large,large
1659,694,4,No_PrEP,large,large
1660,2714,1,No_PrEP,small,small
1661,1784,1,No_PrEP,large,large
1662,2331,1,PrEP,large,large
1663,2522,2,No_PrEP,large,large
1664,2132,1,No_PrEP,large,large
1665,1623,1,PrEP,small,large
1666,225,1,No_PrEP,large,large
1667,2384,1,PrEP,large,large
1668,2263,2,No_PrEP,large,large
1669,360,2,No_PrEP,large,large
1670,2879,1,No_PrEP,large,large
1671,2596,1,No_PrEP,large,large
1672,2219,1,No_PrEP,large,large
1673,2180,3,PrEP,large,large
1674,2016,3,No_PrEP,large,large
1675,150,1,No_PrEP,large,large
1676,2682,2,No_PrEP,large,large
1677,1112,1,No_PrEP,large,large
1678,2449,1,No_PrEP,small,small
1679,2278,1,No_PrEP,large,large
1680,1587,2,PrEP,large,large
1681,2356,1,No_PrEP,large,large
1682,753,1,No_PrEP,large,large
1683,2339,1,PrEP,large,large
1684,1501,2,No_PrEP,large,large
1685,1380,3,No_PrEP,large,large
1686,1467,1,No_PrEP,small,small
1687,1750,4,PrEP,large,large
1688,2230,1,No_PrEP,large,large
1689,1066,1,No_PrEP,large,large
1690,943,1,PrEP,large,large
1691,810,1,No_PrEP,large,large
1692,2371,1,No_PrEP,large,large
1693,2260,1,No_PrEP,large,large
1694,799,1,No_PrEP,large,large
1695,2143,1,PrEP,small,large
1696,551,1,No_PrEP,large,large
1697,1978,1,PrEP,large,large
1698,2095,1,No_PrEP,large,large
1699,2624,1,No_PrEP,large,large
1700,80,1,No_PrEP,large,large
1701,2446,1,No_PrEP,large,large
1702,1328,1,No_PrEP,large,large
1703,946,1,No_PrEP,large,large
1704,422,1,PrEP,large,large
1705,2935,1,No_PrEP,small,small
1706,2504,2,No_PrEP,large,large
1707,2214,1,No_PrEP,large,large
1708,2527,1,No_PrEP,large,large
1709,135,1,No_PrEP,large,large
1710,952,2,PrEP,large,large
1711,480,1,No_PrEP,small,small
1712,1502,1,No_PrEP,small,small
1713,1119,1,No_PrEP,large,large
1714,1306,1,No_PrEP,large,large
1715,844,1,No_PrEP,large,large
1716,2083,1,No_PrEP,large,large
1717,1263,2,No_PrEP,large,large
1718,2232,1,No_PrEP,large,large
1719,214,2,No_PrEP,large,large
1720,276,2,No_PrEP,large,large
1721,1510,1,No_PrEP,small,small
1722,2304,2,PrEP,large,large
1723,632,1,No_PrEP,large,large
1724,2249,1,PrEP,large,large
1725,547,1,No_PrEP,large,large
1726,644,2,No_PrEP,large,large
1727,1008,2,No_PrEP,large,large
1728,1782,1,PrEP,large,large
1729,1248,1,No_PrEP,large,large
1730,2030,2,No_PrEP,large,large
1731,138,2,No_PrEP,large,large
1732,1432,1,No_PrEP,large,large
1733,2140,1,No_PrEP,large,large
1734,2398,1,PrEP,small,large
1735,563,1,No_PrEP,large,large
1736,1105,1,No_PrEP,large,large
1737,350,1,PrEP,large,large
1738,1783,2,PrEP,large,large
1739,2307,3,PrEP,large,large
1740,177,2,No_PrEP,large,large
1741,1208,2,No_PrEP,large,large
1742,2411,1,No_PrEP,large,large
1743,542,3,No_PrEP,large,large
1744,2673,1,No_PrEP,large,large
1745,831,1,No_PrEP,large,large
1746,2254,2,No_PrEP,large,large
1747,974,4,PrEP,large,large
1748,300,4,PrEP,large,large
1749,1449,2,PrEP,small,large
1750,2358,1,No_PrEP,large,large
1751,1725,2,No_PrEP,large,large
1752,1669,1,No_PrEP,large,large
1753,495,3,No_PrEP,large,large
1754,752,2,No_PrEP,large,large
1755,1884,1,PrEP,large,large
1756,2118,1,No_PrEP,large,large
1757,2392,1,No_PrEP,small,small
1758,1626,3,No_PrEP,large,large
1759,1797,1,No_PrEP,large,large
1760,508,1,PrEP,large,large
1761,533,3,PrEP,large,large
1762,79,2,PrEP,small,large
1763,1339,2,PrEP,large,large
1764,2087,4,No_PrEP,large,large
1765,1399,1,No_PrEP,large,large
1766,1258,3,No_PrEP,large,large
1767,791,1,No_PrEP,large,large
1768,721,1,PrEP,large,large
1769,169,1,No_PrEP,large,large
1770,898,2,No_PrEP,large,large
1771,1423,2,PrEP,large,large
1772,2236,1,No_PrEP,large,large
1773,2608,2,No_PrEP,large,large
1774,1956,2,No_PrEP,large,large
1775,2490,1,No_PrEP,large,large
1776,1858,1,No_PrEP,large,large
1777,1004,2,PrEP,large,large
1778,1600,1,No_PrEP,small,large
1779,1870,2,No_PrEP,large,large
1780,2289,1,No_PrEP,large,large
1781,1442,1,No_PrEP,large,large
1782,1062,1,No_PrEP,large,large
1783,2819,1,No_PrEP,small,small
1784,2391,1,No_PrEP,large,large
1785,677,2,No_PrEP,large,large
1786,531,1,No_PrEP,large,large
1787,2576,1,No_PrEP,large,large
1788,1479,1,No_PrEP,large,large
1789,1350,1,No_PrEP,large,large
1790,841,3,PrEP,large,large
1791,278,2,PrEP,large,large
1792,629,1,No_PrEP,small,small
1793,336,1,No_PrEP,large,large
1794,468,3,No_PrEP,large,large
1795,21,3,PrEP,large,large
1796,1937,1,No_PrEP,large,large
1797,16,4,PrEP,large,large
1798,826,1,No_PrEP,large,large
1799,1496,2,No_PrEP,large,large
1800,2807,1,No_PrEP,large,large
1801,604,2,PrEP,large,large
1802,492,1,No_PrEP,large,large
1803,450,1,No_PrEP,large,large
1804,2607,1,No_PrEP,large,large
1805,326,1,No_PrEP,large,large
1806,1801,2,PrEP,small,large
1807,1357,1,No_PrEP,large,large
1808,2291,1,No_PrEP,large,large
1809,2739,1,No_PrEP,large,large
1810,1089,2,No_PrEP,large,large
1811,2388,1,No_PrEP,large,large
1812,2847,1,No_PrEP,large,large
1813,784,4,PrEP,large,large
1814,2195,1,PrEP,large,large
1815,1903,1,No_PrEP,large,large
1816,26,2,No_PrEP,large,large
1817,472,1,No_PrEP,large,large
1818,1494,1,No_PrEP,small,small
1819,1645,2,No_PrEP,large,large
1820,15,3,No_PrEP,large,large
1821,913,1,No_PrEP,large,large
1822,1540,1,No_PrEP,large,large
1823,1222,1,No_PrEP,large,large
1824,1289,1,No_PrEP,large,large
1825,1378,3,No_PrEP,large,large
1826,20,1,No_PrEP,large,large
1827,843,1,No_PrEP,large,large
1828,1486,2,PrEP,large,large
1829,251,1,No_PrEP,large,large
1830,2050,1,No_PrEP,large,large
1831,2544,2,No_PrEP,large,large
1832,1709,3,No_PrEP,large,large
1833,1452,1,No_PrEP,large,large
1834,440,2,No_PrEP,large,large
1835,1480,2,No_PrEP,large,large
1836,2492,1,No_PrEP,large,large
1837,287,1,PrEP,large,large
1838,849,1,PrEP,large,large
1839,573,1,No_PrEP,large,large
1840,1535,1,No_PrEP,large,large
1841,820,1,No_PrEP,large,large
1842,2189,1,No_PrEP,large,large
1843,848,2,No_PrEP,large,large
1844,1463,1,PrEP,large,large
1845,1508,3,PrEP,large,large
1846,132,2,No_PrEP,large,large
1847,2470,2,No_PrEP,large,large
1848,372,1,No_PrEP,large,large
1849,1730,2,PrEP,large,large
1850,2536,1,No_PrEP,small,small
1851,465,1,No_PrEP,large,large
1852,2192,1,No_PrEP,large,large
1853,544,1,No_PrEP,large,large
1854,2616,1,PrEP,large,large
1855,803,2,No_PrEP,large,large
1856,269,1,No_PrEP,large,large
1857,81,1,No_PrEP,large,large
1858,1087,1,No_PrEP,large,large
1859,2418,2,No_PrEP,large,large
1860,118,2,No_PrEP,large,large
1861,2113,1,No_PrEP,large,large
1862,1483,1,No_PrEP,large,large
1863,1153,1,PrEP,large,large
1864,1038,1,PrEP,large,large
1865,2574,1,PrEP,small,small
1866,1162,1,PrEP,large,large
1867,1437,2,PrEP,large,large
1868,1973,1,No_PrEP,large,large
1869,2735,1,PrEP,small,large
1870,1493,1,No_PrEP,large,large
1871,2200,1,PrEP,small,large
1872,73,1,No_PrEP,large,large
1873,966,1,No_PrEP,large,large
1874,647,2,No_PrEP,large,large
1875,1320,2,No_PrEP,large,large
1876,1543,1,No_PrEP,large,large
1877,845,1,No_PrEP,large,large
1878,1417,2,PrEP,small,large
1879,228,1,No_PrEP,large,large
1880,957,2,No_PrEP,large,large
1881,1651,1,PrEP,large,large
1882,1947,1,PrEP,small,large
1883,1110,2,No_PrEP,large,large
1884,1868,1,PrEP,small,large
1885,963,1,PrEP,large,large
1886,268,1,No_PrEP,large,large
1887,2464,2,No_PrEP,large,large
1888,2602,2,No_PrEP,large,large
1889,2402,1,No_PrEP,large,large
1890,788,1,No_PrEP,large,large
1891,412,1,No_PrEP,large,large
1892,2521,1,No_PrEP,large,large
1893,1979,1,No_PrEP,small,small
1894,2345,1,No_PrEP,small,small
1895,1758,1,No_PrEP,large,large
1896,2789,1,No_PrEP,small,small
1897,2031,1,No_PrEP,large,large
1898,2196,1,No_PrEP,large,large
1899,423,2,No_PrEP,large,large
1900,1722,2,No_PrEP,large,large
1901,1490,1,No_PrEP,large,large
1902,621,1,No_PrEP,large,large
1903,2171,1,No_PrEP,large,large
1904,785,1,No_PrEP,large,large
1905,2404,1,No_PrEP,large,large
1906,199,2,PrEP,large,large
1907,1690,1,No_PrEP,large,large
1908,1986,1,No_PrEP,large,large
1909,1195,1,PrEP,large,large
1910,2243,3,No_PrEP,large,large
1911,2874,1,No_PrEP,small,small
1912,2064,1,No_PrEP,large,large
1913,219,1,No_PrEP,large,large
1914,2173,2,PrEP,large,large
1915,1891,2,No_PrEP,large,large
1916,1261,2,No_PrEP,large,large
1917,1777,1,No_PrEP,large,large
1918,1373,1,PrEP,large,large
1919,2667,1,No_PrEP,small,small
1920,2066,1,No_PrEP,large,large
1921,2710,2,No_PrEP,large,large
1922,2374,1,No_PrEP,large,large
1923,1327,1,No_PrEP,large,large
1924,1848,2,No_PrEP,large,large
1925,1045,1,No_PrEP,large,large
1926,340,2,No_PrEP,large,large
1927,1043,2,No_PrEP,large,large
1928,577,2,PrEP,large,large
1929,1184,3,No_PrEP,large,large
1930,1579,1,No_PrEP,large,large
1931,509,1,No_PrEP,large,large
1932,2272,2,No_PrEP,small,small
1933,918,1,No_PrEP,large,large
1934,2099,1,No_PrEP,large,large
1935,2302,2,PrEP,large,large
1936,2012,3,No_PrEP,large,large
1937,1572,1,PrEP,large,large
1938,2257,1,No_PrEP,large,large
1939,2621,1,PrEP,small,small
1940,1050,1,No_PrEP,large,large
1941,2907,1,No_PrEP,large,large
1942,2251,1,No_PrEP,large,large
1943,1421,3,PrEP,large,large
1944,1821,1,No_PrEP,large,large
1945,1779,2,No_PrEP,large,large
1946,1444,2,No_PrEP,large,large
1947,2274,2,No_PrEP,large,large
1948,2508,1,No_PrEP,large,large
1949,130,1,No_PrEP,large,large
1950,491,1,No_PrEP,large,large
1951,1367,1,No_PrEP,large,large
1952,2519,1,No_PrEP,large,large
1953,2355,1,No_PrEP,large,large
1954,2284,1,No_PrEP,large,large
1955,192,3,No_PrEP,large,large
1956,1901,1,No_PrEP,large,large
1957,2648,1,No_PrEP,large,large
1958,260,3,No_PrEP,large,large
1959,2428,1,No_PrEP,large,large
1960,1191,3,PrEP,large,large
1961,1168,1,No_PrEP,large,large
1962,2414,1,No_PrEP,large,large
1963,431,2,No_PrEP,large,large
1964,550,1,No_PrEP,large,large
1965,1053,1,No_PrEP,large,large
1966,697,2,No_PrEP,large,large
1967,2340,1,No_PrEP,small,small
1968,2808,2,No_PrEP,large,large
1969,1650,1,No_PrEP,large,large
1970,165,2,No_PrEP,large,large
1971,2346,2,PrEP,large,large
1972,2842,1,No_PrEP,small,small
1973,2306,1,No_PrEP,large,large
1974,1653,1,No_PrEP,large,large
1975,2022,1,No_PrEP,large,large
1976,2321,1,No_PrEP,large,large
1977,1011,1,No_PrEP,large,large
1978,696,1,No_PrEP,large,large
1979,2883,2,No_PrEP,small,large
1980,626,1,No_PrEP,large,large
1981,2559,1,No_PrEP,large,large
1982,2341,1,No_PrEP,large,large
1983,2051,1,PrEP,large,large
1984,2429,1,No_PrEP,large,large
1985,1292,1,No_PrEP,large,large
1986,2114,1,No_PrEP,large,large
1987,196,1,No_PrEP,large,large
1988,329,1,No_PrEP,large,large
1989,2632,1,PrEP,small,small
1990,2416,1,No_PrEP,large,large
1991,1359,2,No_PrEP,large,large
1992,992,1,No_PrEP,large,large
1993,856,2,No_PrEP,large,large
1994,1659,2,No_PrEP,large,large
1995,1332,1,No_PrEP,large,large
1996,1171,1,No_PrEP,large,large
1997,1923,1,No_PrEP,large,large
1998,760,1,PrEP,large,large
1999,2252,1,No_PrEP,large,large
2000,2076,1,No_PrEP,large,large
2001,757,1,No_PrEP,large,large
2002,2720,1,No_PrEP,large,large
2003,2025,1,No_PrEP,large,large
2004,2061,1,No_PrEP,large,large
2005,2204,1,No_PrEP,small,small
2006,2406,1,No_PrEP,large,large
2007,529,1,PrEP,large,large
2008,2728,1,No_PrEP,large,large
2009,1445,1,No_PrEP,large,large
2010,2758,1,No_PrEP,large,large
2011,959,1,No_PrEP,large,large
2012,1737,1,No_PrEP,large,large
2013,1481,1,PrEP,large,large
2014,1892,1,No_PrEP,large,large
2015,885,2,No_PrEP,large,large
2016,4,2,No_PrEP,large,large
2017,2253,1,No_PrEP,small,small
2018,832,1,No_PrEP,large,large
2019,393,1,No_PrEP,large,large
2020,2503,1,No_PrEP,large,large
2021,1,1,No_PrEP,large,large
2022,1145,1,No_PrEP,large,large
2023,2327,1,PrEP,small,large
2024,1931,1,No_PrEP,large,large
2025,2156,1,No_PrEP,large,large
2026,1277,1,No_PrEP,large,large
2027,1561,1,No_PrEP,large,large
2028,2597,1,No_PrEP,small,small
2029,2679,1,No_PrEP,large,large
2030,1936,1,No_PrEP,large,large
2031,934,1,No_PrEP,large,large
2032,1900,1,No_PrEP,large,large
2033,1139,2,PrEP,large,large
2034,1489,1,No_PrEP,large,large
2035,1968,1,PrEP,large,large
2036,1308,2,No_PrEP,large,large
2037,1201,1,No_PrEP,large,large
2038,936,1,No_PrEP,large,large
2039,1049,1,No_PrEP,large,large
2040,704,1,No_PrEP,large,large
2041,2558,1,No_PrEP,large,large
2042,2352,1,No_PrEP,large,large
2043,2221,1,No_PrEP,large,large
2044,394,1,No_PrEP,large,large
2045,809,1,PrEP,large,large
2046,628,2,PrEP,large,large
2047,463,1,No_PrEP,large,large
2048,2646,1,PrEP,small,small
2049,1874,1,No_PrEP,large,large
2050,1147,1,No_PrEP,small,small
2051,1125,2,No_PrEP,large,large
2052,734,1,No_PrEP,large,large
2053,941,1,No_PrEP,large,large
2054,931,1,No_PrEP,large,large
2055,1331,2,No_PrEP,large,large
2056,625,1,No_PrEP,large,large
2057,56,1,No_PrEP,large,large
2058,2839,1,PrEP,small,large
2059,2248,1,No_PrEP,large,large
2060,2225,1,No_PrEP,large,large
2061,1918,1,No_PrEP,large,large
2062,2152,1,No_PrEP,large,large
2063,658,2,No_PrEP,large,large
2064,2617,1,No_PrEP,large,large
2065,2011,1,PrEP,large,large
2066,310,2,No_PrEP,large,large
2067,1406,1,No_PrEP,large,large
2068,1225,1,No_PrEP,small,large
2069,2353,1,No_PrEP,large,large
2070,2201,1,PrEP,large,large
2071,798,1,No_PrEP,large,large
2072,1577,1,No_PrEP,large,large
2073,311,1,No_PrEP,large,large
2074,302,1,PrEP,large,large
2075,578,1,No_PrEP,large,large
2076,383,1,No_PrEP,large,large
2077,1024,1,No_PrEP,large,large
2078,1899,1,No_PrEP,large,large
2079,222,1,PrEP,large,large
2080,186,1,No_PrEP,large,large
2081,25,1,No_PrEP,large,large
2082,1699,1,No_PrEP,large,large
2083,1504,1,PrEP,large,large
2084,2165,2,No_PrEP,large,large
2085,2599,1,No_PrEP,large,large
2086,381,1,PrEP,large,large
2087,2573,1,No_PrEP,large,large
2088,1928,2,PrEP,large,large
2089,1243,1,No_PrEP,large,large
2090,2538,1,No_PrEP,large,large
2091,1982,1,No_PrEP,large,large
2092,1107,1,No_PrEP,large,large
2093,2376,1,No_PrEP,large,large
2094,1640,2,No_PrEP,large,large
2095,2205,1,No_PrEP,large,large
2096,1902,1,No_PrEP,large,large
2097,921,1,No_PrEP,large,large
2098,2635,1,No_PrEP,large,large
2099,1459,2,No_PrEP,large,large
2100,2695,1,No_PrEP,large,large
2101,1239,1,No_PrEP,large,large
2102,391,1,PrEP,large,large
2103,1500,1,No_PrEP,large,large
2104,2721,1,PrEP,small,large
2105,443,1,No_PrEP,large,large
2106,1755,1,PrEP,large,large
2107,1915,1,No_PrEP,large,large
2108,461,1,No_PrEP,large,large
2109,1735,1,No_PrEP,large,large
2110,1006,1,No_PrEP,large,large
2111,30,1,PrEP,large,large
2112,2630,1,No_PrEP,large,large
2113,1108,1,No_PrEP,large,large
2114,2017,1,No_PrEP,small,small
2115,1994,1,No_PrEP,large,large
2116,1083,1,PrEP,large,large
2117,1820,1,No_PrEP,large,large
2118,1144,1,No_PrEP,large,large
2119,2199,1,No_PrEP,large,large
2120,1164,1,No_PrEP,large,large
2121,2387,1,No_PrEP,large,large
2122,2368,1,PrEP,small,large
2123,141,1,No_PrEP,large,large
2124,1638,1,No_PrEP,small,small
2125,2217,1,No_PrEP,small,small
2126,1499,1,No_PrEP,large,large
2127,2308,1,No_PrEP,large,large
2128,2743,1,No_PrEP,large,large
2129,2497,1,No_PrEP,large,large
2130,1898,1,No_PrEP,large,large
2131,2671,1,No_PrEP,large,large
2132,2227,1,No_PrEP,large,large
2133,712,1,No_PrEP,large,large
2134,2378,1,No_PrEP,large,large
2135,869,1,No_PrEP,large,large
2136,447,1,No_PrEP,large,large
2137,1630,1,No_PrEP,large,large
2138,851,1,No_PrEP,large,large
2139,139,1,No_PrEP,large,large
2140,2315,1,No_PrEP,large,large
2141,2825,1,No_PrEP,large,large
2142,2629,1,No_PrEP,small,small
2143,2357,1,PrEP,small,large
2144,397,1,No_PrEP,large,large
2145,104,1,No_PrEP,large,large
2146,502,1,No_PrEP,large,large
2147,1763,1,No_PrEP,large,large
2148,2166,1,No_PrEP,large,large
2149,743,1,PrEP,small,large
2150,1938,1,No_PrEP,large,large
2151,583,1,No_PrEP,large,large
2152,882,1,No_PrEP,large,large
2153,1682,1,No_PrEP,large,large
2154,2009,1,No_PrEP,large,large
2155,2516,1,PrEP,large,large
2156,1885,1,PrEP,large,large
2157,1679,1,No_PrEP,large,large
2158,1309,1,PrEP,large,large
2159,2142,1,No_PrEP,large,large
2160,801,1,No_PrEP,large,large
2161,2523,1,No_PrEP,large,large
2162,2518,1,No_PrEP,large,large
2163,829,1,No_PrEP,large,large
2164,2149,1,No_PrEP,large,large
2165,1759,1,No_PrEP,large,large
2166,1775,1,No_PrEP,large,large
