,V1,V2
14852,1214,591
14853,1214,744
14854,1214,823
14855,1214,877
14856,1214,916
14857,1214,1123
14858,1214,1170
14859,1214,1257
14860,1214,1529
14861,1214,2196
14862,1214,1661
14863,1214,1450
14864,1215,189
14865,1215,215
14866,1215,341
14867,1215,394
14868,1215,726
14869,1215,835
14870,1215,1123
14871,1215,1161
14872,1215,1282
14873,1215,1847
14874,1215,1537
14875,1215,2300
14876,1215,1703
14877,1216,19
14878,1216,515
14879,1216,733
14880,1216,774
14881,1216,903
14882,1216,992
14883,1216,1099
14884,1216,1123
14885,1216,1143
14886,1216,1645
14887,1216,1844
14888,1216,1872
14889,1216,1542
14890,1216,1309
14891,1217,330
14892,1217,367
14893,1217,583
14894,1217,955
14895,1217,983
14896,1217,1123
14897,1217,1942
14898,1217,1311
14899,1217,1950
14900,1217,1947
14901,1217,2767
14902,1217,1430
14903,1217,1440
14904,1218,129
14905,1218,283
14906,1218,328
14907,1218,427
14908,1218,470
14909,1218,478
14910,1218,539
14911,1218,740
14912,1218,794
14913,1218,839
14914,1218,841
14915,1218,878
14916,1218,985
14917,1218,1123
14918,1218,1462
14919,1218,1484
14920,1218,1261
14921,1218,2895
14922,1218,2386
14923,1218,1327
14924,1219,172
14925,1219,321
14926,1219,329
14927,1219,543
14928,1219,571
14929,1219,778
14930,1219,939
14931,1219,1115
14932,1219,1123
14933,1219,1339
14934,1219,2470
14935,1219,2553
14936,1219,1252
14937,1219,2193
14938,1220,760
14939,1220,865
14940,1220,907
14941,1220,974
14942,1220,1123
14943,1220,1445
14944,1220,2417
14945,1220,2225
14946,1220,1331
14947,1220,1275
14948,1220,1442
14949,1221,865
14950,1221,997
14951,1221,1123
14952,1221,1760
14953,1221,1947
14954,1221,1732
14955,1221,2383
14956,1221,2812
14957,1222,157
14958,1222,455
14959,1222,628
14960,1222,797
14961,1222,802
14962,1222,978
14963,1222,1016
14964,1222,1123
14965,1222,1408
14966,1222,1760
14967,1222,1366
14968,1222,2148
14969,1222,2358
14970,1223,206
14971,1223,291
14972,1223,324
14973,1223,370
14974,1223,603
14975,1223,611
14976,1223,891
14977,1223,1009
14978,1223,1224
14979,1223,1225
14980,1223,1226
14981,1223,1227
14982,1224,26
14983,1224,677
14984,1224,1223
14985,1224,1430
14986,1225,13
14987,1225,94
14988,1225,168
14989,1225,204
14990,1225,252
14991,1225,853
14992,1225,887
14993,1225,996
14994,1225,1148
14995,1225,1173
14996,1225,1223
14997,1225,2248
14998,1225,1928
14999,1225,2483
15000,1225,1643
15001,1225,1561
15002,1225,2228
15003,1225,1526
15004,1225,1844
15005,1225,2484
15006,1225,1472
15007,1225,2485
15008,1225,1363
15009,1225,1795
15010,1226,30
15011,1226,115
15012,1226,1223
15013,1226,1532
15014,1226,1805
15015,1227,1136
15016,1227,1223
15017,1227,1549
15018,1227,1977
15019,1227,2180
15020,1228,110
15021,1228,387
15022,1228,405
15023,1228,673
15024,1228,819
15025,1228,962
15026,1228,1229
15027,1228,1230
15028,1228,1231
15029,1228,1232
15030,1228,1233
15031,1229,30
15032,1229,90
15033,1229,174
15034,1229,714
15035,1229,908
15036,1229,992
15037,1229,1228
15038,1229,2166
15039,1229,1312
15040,1229,2423
15041,1229,2424
15042,1230,52
15043,1230,157
15044,1230,173
15045,1230,187
15046,1230,313
15047,1230,344
15048,1230,356
15049,1230,363
15050,1230,388
15051,1230,423
15052,1230,542
15053,1230,624
15054,1230,744
15055,1230,750
15056,1230,844
15057,1230,917
15058,1230,984
15059,1230,1228
15060,1230,1372
15061,1230,2400
15062,1230,1456
15063,1230,1543
15064,1230,2397
15065,1230,2099
15066,1231,307
15067,1231,419
15068,1231,569
15069,1231,733
15070,1231,1228
15071,1231,2436
15072,1231,1575
15073,1232,100
15074,1232,318
15075,1232,459
15076,1232,583
15077,1232,706
15078,1232,974
15079,1232,1051
15080,1232,1099
15081,1232,1109
15082,1232,1228
15083,1232,1826
15084,1232,1620
15085,1232,1323
15086,1232,2397
15087,1232,1244
15088,1232,1758
15089,1232,2650
15090,1233,60
15091,1233,89
15092,1233,136
15093,1233,246
15094,1233,317
15095,1233,350
15096,1233,405
15097,1233,526
15098,1233,702
15099,1233,738
15100,1233,739
15101,1233,905
15102,1233,1000
15103,1233,1071
15104,1233,1121
15105,1233,1178
15106,1233,1198
15107,1233,1228
15108,1233,1666
15109,1233,2078
15110,1233,1667
15111,1233,2530
15112,1233,2369
15113,1233,2661
15114,1233,2432
15115,1233,1485
15116,1234,1066
15117,1234,1831
15118,1234,1867
15119,1234,1868
15120,1234,1869
15121,1234,1482
15122,1234,1713
15123,1235,84
15124,1235,285
15125,1235,356
15126,1235,652
15127,1235,783
15128,1235,791
15129,1235,804
15130,1235,990
15131,1235,1006
15132,1235,1066
15133,1235,1109
15134,1235,1174
15135,1235,1560
15136,1235,1513
15137,1235,1523
15138,1235,1596
15139,1235,1553
15140,1235,1753
15141,1235,1557
15142,1236,30
15143,1236,169
15144,1236,863
15145,1236,892
15146,1236,951
15147,1236,1066
15148,1236,1084
15149,1236,1151
15150,1236,1358
15151,1236,2176
15152,1236,1964
15153,1236,1887
15154,1236,1846
15155,1236,1423
15156,1237,329
15157,1237,436
15158,1237,529
15159,1237,864
15160,1237,1066
15161,1237,1105
15162,1237,1778
15163,1237,1723
15164,1237,1878
15165,1237,2423
15166,1237,2109
15167,1237,2428
15168,1237,1969
15169,1237,2354
15170,1237,1845
15171,1238,237
15172,1238,573
15173,1238,833
15174,1238,861
15175,1238,1066
15176,1238,1104
15177,1238,2374
15178,1238,2107
15179,1238,2228
15180,1238,2116
15181,1238,1452
15182,1238,1740
15183,1238,1762
15184,1239,1130
15185,1240,98
15186,1240,738
15187,1240,1130
15188,1240,1725
15189,1240,1349
15190,1241,427
15191,1241,811
15192,1241,1102
15193,1241,1130
15194,1241,1525
15195,1241,1272
15196,1241,1546
15197,1241,2664
15198,1241,1813
15199,1241,1713
15200,1242,435
15201,1242,586
15202,1242,620
15203,1242,1130
15204,1242,1310
15205,1243,29
15206,1243,84
15207,1243,198
15208,1243,318
15209,1243,397
15210,1243,405
15211,1243,724
15212,1243,758
15213,1243,862
15214,1243,1012
15215,1243,1130
15216,1243,2758
15217,1243,2148
15218,1243,1346
15219,1244,147
15220,1244,156
15221,1244,413
15222,1244,527
15223,1244,785
15224,1244,805
15225,1244,1130
15226,1244,1232
15227,1244,2436
15228,1244,1569
15229,1244,2218
15230,1244,2422
15231,1245,896
15232,1245,939
15233,1245,1015
15234,1245,1061
15235,1245,1130
15236,1245,1257
15237,1245,1772
15238,1245,1934
15239,1245,1380
15240,1245,2218
15241,1245,1727
15242,1245,1688
15243,1245,2693
15244,1246,38
15245,1246,337
15246,1246,482
15247,1246,638
15248,1246,662
15249,1246,762
15250,1246,862
15251,1246,970
15252,1246,995
15253,1246,1130
15254,1246,1140
15255,1246,1257
15256,1246,1385
15257,1246,2430
15258,1246,2373
15259,1246,2563
15260,1246,1761
15261,1246,1545
15262,1246,2075
15263,1246,1816
15264,1246,2321
15265,1246,1771
15266,1246,1678
15267,1246,2448
15268,1247,508
15269,1247,1187
15270,1248,78
15271,1248,110
15272,1248,157
15273,1248,215
15274,1248,720
15275,1248,895
15276,1248,967
15277,1248,1187
15278,1248,1434
15279,1248,1393
15280,1249,351
15281,1249,358
15282,1249,600
15283,1249,645
15284,1249,713
15285,1249,783
15286,1249,877
15287,1249,949
15288,1249,1118
15289,1249,1187
15290,1249,1843
15291,1249,2607
15292,1249,2612
15293,1249,2617
15294,1249,1779
15295,1249,1545
15296,1249,1297
15297,1249,2677
15298,1249,2678
15299,1249,1943
15300,1249,1382
15301,1249,1800
15302,1249,1717
15303,1249,2521
15304,1249,2652
15305,1249,2679
15306,1250,224
15307,1250,268
15308,1250,579
15309,1250,653
15310,1250,1187
15311,1250,1348
15312,1250,2270
15313,1250,2302
15314,1250,1719
15315,1250,1857
15316,1250,1752
15317,1250,2326
15318,1250,1757
15319,1250,1255
15320,1250,1566
15321,1251,170
15322,1251,448
15323,1251,497
15324,1251,518
15325,1251,667
15326,1251,674
15327,1251,979
15328,1251,983
15329,1251,1162
15330,1251,1187
15331,1251,1310
15332,1251,1894
15333,1251,1297
15334,1251,1878
15335,1251,2834
15336,1251,1261
15337,1251,1375
15338,1251,1632
15339,1251,2360
15340,1251,2375
15341,1251,2429
15342,1252,313
15343,1252,505
15344,1252,1187
15345,1252,1219
15346,1252,2617
15347,1252,1296
15348,1252,1860
15349,1252,2768
15350,1252,1676
15351,1253,84
15352,1253,275
15353,1253,391
15354,1253,458
15355,1253,514
15356,1253,665
15357,1253,798
15358,1253,1024
15359,1253,1172
15360,1253,1187
15361,1253,1282
15362,1253,2721
15363,1253,2583
15364,1253,1717
15365,1253,1575
15366,1253,1713
15367,1254,1187
15368,1255,46
15369,1255,201
15370,1255,688
15371,1255,707
15372,1255,811
15373,1255,863
15374,1255,1187
15375,1255,1250
15376,1255,2748
15377,1255,2594
15378,1255,1333
15379,1255,1345
15380,1256,756
15381,1256,1166
15382,1256,1187
15383,1256,1464
15384,1257,38
15385,1257,181
15386,1257,323
15387,1257,478
15388,1257,791
15389,1257,896
15390,1257,1214
15391,1257,1245
15392,1257,1246
15393,1257,1258
15394,1257,1259
15395,1257,1260
15396,1257,1261
15397,1257,1262
15398,1257,1263
15399,1257,1264
15400,1257,1265
15401,1257,1266
15402,1257,1267
15403,1257,1268
15404,1258,107
15405,1258,528
15406,1258,807
15407,1258,815
15408,1258,874
15409,1258,953
15410,1258,1005
15411,1258,1257
15412,1258,1357
15413,1258,1690
15414,1258,1710
15415,1258,1843
15416,1258,1572
15417,1258,1477
15418,1258,1678
15419,1259,13
15420,1259,489
15421,1259,549
15422,1259,726
15423,1259,777
15424,1259,1257
15425,1259,2304
15426,1260,751
15427,1260,804
15428,1260,1049
15429,1260,1085
15430,1260,1257
15431,1260,1832
15432,1260,1944
15433,1260,2508
15434,1260,1479
15435,1260,1909
15436,1261,93
15437,1261,234
15438,1261,240
15439,1261,310
15440,1261,371
15441,1261,1014
15442,1261,1103
15443,1261,1218
15444,1261,1251
15445,1261,1257
15446,1261,1811
15447,1261,2097
15448,1261,2377
15449,1261,1834
15450,1261,1276
15451,1261,2158
15452,1261,1533
15453,1261,2862
15454,1261,2578
15455,1262,194
15456,1262,1257
15457,1262,2336
15458,1262,1643
15459,1263,1257
15460,1263,2242
15461,1263,1609
15462,1264,147
15463,1264,245
15464,1264,348
15465,1264,402
15466,1264,652
15467,1264,873
15468,1264,962
15469,1264,1010
15470,1264,1084
15471,1264,1198
15472,1264,1257
15473,1264,1910
15474,1264,2577
15475,1264,2615
15476,1264,1769
15477,1264,2178
15478,1264,2146
15479,1264,2630
15480,1264,2558
15481,1264,2650
15482,1264,1476
15483,1265,12
15484,1265,64
15485,1265,133
15486,1265,487
15487,1265,749
15488,1265,824
15489,1265,1257
15490,1265,2052
15491,1265,1368
15492,1265,2737
15493,1265,2128
15494,1266,53
15495,1266,98
15496,1266,733
15497,1266,794
15498,1266,1138
15499,1266,1257
15500,1266,2302
15501,1266,2287
15502,1266,2402
15503,1266,2066
15504,1266,2428
15505,1266,2947
15506,1266,2448
15507,1267,344
15508,1267,1257
15509,1267,2362
15510,1268,19
15511,1268,84
15512,1268,89
15513,1268,146
15514,1268,387
15515,1268,544
15516,1268,1139
15517,1268,1257
15518,1268,1657
15519,1269,172
15520,1269,783
15521,1269,1882
15522,1269,1646
15523,1269,2586
15524,1269,2549
15525,1269,2232
15526,1270,47
15527,1270,190
15528,1270,783
15529,1270,935
15530,1270,2081
15531,1270,2109
15532,1270,2346
15533,1270,1700
15534,1270,1319
15535,1270,1574
15536,1271,783
15537,1272,664
15538,1272,783
15539,1272,794
15540,1272,836
15541,1272,911
15542,1272,940
15543,1272,1159
15544,1272,1241
15545,1272,1611
15546,1272,2664
15547,1272,2354
15548,1272,2807
15549,1272,2683
15550,1273,350
15551,1273,783
15552,1273,872
15553,1273,1044
15554,1273,1182
15555,1273,1283
15556,1273,1833
15557,1273,1939
15558,1273,1526
15559,1273,1954
15560,1273,1788
15561,1274,230
15562,1274,281
15563,1274,300
15564,1274,401
15565,1274,608
15566,1274,634
15567,1274,721
15568,1274,727
15569,1274,783
15570,1274,981
15571,1274,1196
15572,1274,2062
15573,1274,1330
15574,1274,1966
15575,1274,2423
15576,1274,1758
15577,1274,1407
15578,1275,180
15579,1275,561
15580,1275,581
15581,1275,783
15582,1275,921
15583,1275,954
15584,1275,1006
15585,1275,1137
15586,1275,1196
15587,1275,1220
15588,1275,1560
15589,1275,2565
15590,1275,1523
15591,1275,2354
15592,1275,2349
15593,1275,2244
15594,1275,1689
15595,1276,30
15596,1276,52
15597,1276,194
15598,1276,378
15599,1276,379
15600,1276,467
15601,1276,698
15602,1276,783
15603,1276,856
15604,1276,985
15605,1276,1059
15606,1276,1068
15607,1276,1099
15608,1276,1195
15609,1276,1261
15610,1276,2553
15611,1276,1559
15612,1276,2577
15613,1276,1643
15614,1276,2463
15615,1276,1387
15616,1277,155
15617,1277,291
15618,1277,783
15619,1278,393
15620,1278,783
15621,1278,1157
15622,1278,1210
15623,1278,1521
15624,1278,1786
15625,1278,2432
15626,1278,1874
15627,1279,482
15628,1279,783
15629,1279,1643
15630,1280,225
15631,1280,272
15632,1280,289
15633,1280,367
15634,1280,410
15635,1280,482
15636,1280,515
15637,1280,904
15638,1280,974
15639,1280,1060
15640,1280,1294
15641,1280,1295
15642,1280,1296
15643,1280,1297
15644,1280,1298
15645,1280,1299
15646,1280,1300
15647,1280,1301
15648,1280,1302
15649,1280,1303
15650,1280,1304
15651,1280,1305
15652,1280,1306
15653,1280,1307
15654,1280,1308
15655,1280,1309
15656,1281,78
15657,1281,343
15658,1281,482
15659,1281,572
15660,1281,682
15661,1281,725
15662,1281,1105
15663,1281,1361
15664,1281,1362
15665,1281,1363
15666,1282,94
15667,1282,96
15668,1282,146
15669,1282,340
15670,1282,482
15671,1282,718
15672,1282,909
15673,1282,981
15674,1282,1069
15675,1282,1178
15676,1282,1215
15677,1282,1253
15678,1282,1606
15679,1282,1763
15680,1282,1764
15681,1282,1761
15682,1282,1765
15683,1282,1766
15684,1282,1398
15685,1282,1767
15686,1283,482
15687,1283,1028
15688,1283,1273
15689,1283,2143
15690,1283,1317
15691,1283,1460
15692,1283,1514
15693,1284,6
15694,1284,474
15695,1284,482
15696,1284,713
15697,1284,799
15698,1284,1939
15699,1284,2368
15700,1285,315
15701,1285,409
15702,1285,482
15703,1285,525
15704,1285,910
15705,1285,922
15706,1285,975
15707,1285,1017
15708,1285,1029
15709,1285,1198
15710,1285,2481
15711,1285,1313
15712,1285,1645
15713,1285,1370
15714,1285,1596
15715,1285,2482
15716,1285,2392
15717,1285,2163
15718,1286,204
15719,1286,345
15720,1286,385
15721,1286,400
15722,1286,482
15723,1286,657
15724,1286,796
15725,1286,1099
15726,1286,1135
15727,1286,1934
15728,1286,2746
15729,1286,2559
15730,1286,2354
15731,1286,2266
15732,1286,1467
15733,1287,426
15734,1287,482
15735,1287,754
15736,1287,892
15737,1287,996
15738,1287,1934
15739,1287,1760
15740,1287,1777
15741,1287,1911
15742,1287,1730
15743,1287,1953
15744,1287,2346
15745,1287,2549
15746,1287,1566
15747,1287,1585
15748,1287,1654
15749,1288,84
15750,1288,363
15751,1288,482
15752,1288,591
15753,1288,689
15754,1289,482
15755,1289,736
15756,1289,1049
15757,1289,1942
15758,1290,338
15759,1290,482
15760,1290,816
15761,1290,1763
15762,1290,1538
15763,1290,1795
15764,1291,123
15765,1291,482
15766,1291,1199
15767,1291,2086
15768,1292,482
15769,1292,1185
15770,1293,70
15771,1293,179
15772,1293,204
15773,1293,444
15774,1293,482
15775,1293,579
15776,1293,585
15777,1293,619
15778,1293,620
15779,1293,672
15780,1293,691
15781,1293,1078
15782,1293,1210
15783,1293,1310
15784,1293,1296
15785,1293,1323
15786,1293,1297
15787,1293,2890
15788,1293,2491
15789,1293,1969
15790,1293,1977
15791,1293,1476
15792,1293,1672
15793,1294,1041
15794,1294,1182
15795,1294,1280
15796,1294,2031
15797,1295,296
15798,1295,424
15799,1295,426
15800,1295,585
15801,1295,610
15802,1295,685
15803,1295,852
15804,1295,853
15805,1295,948
15806,1295,949
15807,1295,1001
15808,1295,1028
15809,1295,1109
15810,1295,1118
15811,1295,1138
15812,1295,1280
15813,1295,1862
15814,1295,2102
15815,1295,1760
15816,1295,1406
15817,1295,1323
15818,1295,2075
15819,1295,2676
15820,1295,1858
15821,1295,1704
15822,1295,1635
15823,1296,183
15824,1296,1252
15825,1296,1280
15826,1296,1293
15827,1297,31
15828,1297,797
15829,1297,887
15830,1297,900
15831,1297,1249
15832,1297,1251
15833,1297,1280
15834,1297,1293
15835,1297,2113
15836,1297,2617
15837,1297,2687
15838,1297,1468
15839,1297,2362
15840,1297,2759
15841,1297,1795
15842,1297,1654
15843,1298,1280
15844,1299,1280
15845,1300,528
15846,1300,892
15847,1300,1280
15848,1300,2511
15849,1300,2612
15850,1300,2262
15851,1300,1664
15852,1300,1964
15853,1301,723
15854,1301,774
15855,1301,1280
15856,1301,2512
15857,1301,1693
15858,1301,1878
15859,1301,1324
15860,1302,279
15861,1302,660
15862,1302,849
15863,1302,1084
15864,1302,1173
15865,1302,1280
15866,1303,228
15867,1303,1139
15868,1303,1280
15869,1304,1280
15870,1304,1919
15871,1304,1431
15872,1304,2123
15873,1304,1488
15874,1304,1672
15875,1304,1846
15876,1305,97
15877,1305,583
15878,1305,640
15879,1305,862
15880,1305,949
15881,1305,1063
15882,1305,1280
15883,1305,2673
15884,1305,2346
15885,1305,2954
15886,1305,1479
15887,1305,2252
15888,1306,183
15889,1306,593
15890,1306,712
15891,1306,772
15892,1306,1208
15893,1306,1280
15894,1306,2588
15895,1306,2586
15896,1306,1844
15897,1306,1937
15898,1306,2274
15899,1307,393
15900,1307,497
15901,1307,546
15902,1307,593
15903,1307,723
15904,1307,740
15905,1307,809
15906,1307,909
15907,1307,926
15908,1307,1280
15909,1307,2649
15910,1307,1680
15911,1307,2747
15912,1307,2059
15913,1307,1735
15914,1307,2076
15915,1307,2894
15916,1307,2321
15917,1307,2349
15918,1307,2611
15919,1307,2844
15920,1308,599
15921,1308,606
15922,1308,1280
15923,1308,2912
15924,1308,1805
15925,1309,338
15926,1309,452
15927,1309,1216
15928,1309,1280
15929,1309,2009
15930,1310,107
15931,1310,338
15932,1310,592
15933,1310,699
15934,1310,732
15935,1310,740
15936,1310,769
15937,1310,904
15938,1310,921
15939,1310,1038
15940,1310,1040
15941,1310,1045
15942,1310,1144
15943,1310,1242
15944,1310,1251
15945,1310,1293
15946,1310,1311
15947,1310,1312
15948,1310,1313
15949,1310,1314
15950,1310,1315
15951,1310,1316
15952,1310,1317
15953,1310,1318
15954,1310,1319
15955,1311,194
15956,1311,354
15957,1311,366
15958,1311,653
15959,1311,1217
15960,1311,1310
15961,1311,1841
15962,1311,2144
15963,1311,2145
15964,1311,1777
15965,1311,2146
15966,1312,19
15967,1312,632
15968,1312,874
15969,1312,1062
15970,1312,1229
15971,1312,1310
15972,1312,1598
15973,1312,2715
15974,1312,1323
15975,1312,1420
15976,1312,2716
15977,1312,2717
15978,1313,317
15979,1313,343
15980,1313,348
15981,1313,844
15982,1313,917
15983,1313,1078
15984,1313,1198
15985,1313,1285
15986,1313,1310
15987,1313,1826
15988,1313,1571
15989,1313,1686
15990,1313,2556
15991,1313,2180
15992,1313,1585
15993,1314,296
15994,1314,393
15995,1314,405
15996,1314,439
15997,1314,584
15998,1314,667
15999,1314,1012
16000,1314,1310
16001,1314,1772
16002,1314,1946
16003,1314,1935
16004,1314,2213
16005,1314,1370
16006,1314,1419
16007,1314,1592
16008,1314,2521
16009,1314,2350
16010,1314,2358
16011,1315,166
16012,1315,209
16013,1315,1109
16014,1315,1310
16015,1315,2186
16016,1315,1322
16017,1315,1907
16018,1315,2176
16019,1315,1434
16020,1315,2521
16021,1316,401
16022,1316,442
16023,1316,444
16024,1316,486
16025,1316,528
16026,1316,647
16027,1316,699
16028,1316,929
16029,1316,949
16030,1316,997
16031,1316,1136
16032,1316,1310
16033,1316,2572
16034,1316,2872
16035,1317,52
16036,1317,369
16037,1317,1283
16038,1317,1310
16039,1317,1535
16040,1317,1352
16041,1317,2677
16042,1317,2397
16043,1317,2081
16044,1317,1450
16045,1317,2389
16046,1318,459
16047,1318,917
16048,1318,1310
16049,1318,1488
16050,1319,358
16051,1319,365
16052,1319,539
16053,1319,732
16054,1319,935
16055,1319,966
16056,1319,1027
16057,1319,1127
16058,1319,1270
16059,1319,1310
16060,1319,2512
16061,1319,1865
16062,1319,1322
16063,1319,1786
16064,1319,2802
16065,1319,1958
16066,1319,1635
16067,1320,315
16068,1320,366
16069,1320,457
16070,1320,475
16071,1320,576
16072,1320,679
16073,1320,754
16074,1320,805
16075,1320,892
16076,1320,955
16077,1320,977
16078,1320,982
16079,1320,1010
16080,1320,1147
16081,1320,1321
16082,1320,1322
16083,1320,1323
16084,1320,1324
16085,1320,1325
16086,1320,1326
16087,1320,1327
16088,1320,1328
16089,1320,1329
16090,1321,681
16091,1321,1320
16092,1321,1697
16093,1321,1736
16094,1322,328
16095,1322,340
16096,1322,1315
16097,1322,1319
16098,1322,1320
16099,1322,2604
16100,1322,2367
16101,1323,79
16102,1323,317
16103,1323,471
16104,1323,685
16105,1323,747
16106,1323,774
16107,1323,801
16108,1323,883
16109,1323,921
16110,1323,1041
16111,1323,1138
16112,1323,1232
16113,1323,1293
16114,1323,1295
16115,1323,1312
16116,1323,1320
16117,1323,2120
16118,1323,2801
16119,1323,1717
16120,1323,2367
16121,1323,2625
16122,1323,1767
16123,1323,1455
16124,1323,1626
16125,1323,1941
16126,1324,351
16127,1324,570
16128,1324,590
16129,1324,615
16130,1324,705
16131,1324,1054
16132,1324,1078
16133,1324,1165
16134,1324,1301
16135,1324,1320
16136,1324,2298
16137,1324,1697
16138,1324,1774
16139,1324,1361
16140,1324,1626
16141,1325,44
16142,1325,120
16143,1325,899
16144,1325,1320
16145,1325,1335
16146,1325,2657
16147,1325,1366
16148,1325,2710
16149,1326,524
16150,1326,694
16151,1326,751
16152,1326,819
16153,1326,1106
16154,1326,1320
16155,1326,2141
16156,1326,1623
16157,1326,1613
16158,1327,228
16159,1327,331
16160,1327,478
16161,1327,1218
16162,1327,1320
16163,1327,1781
16164,1327,1730
16165,1328,82
16166,1328,404
16167,1328,590
16168,1328,1320
16169,1329,477
16170,1329,556
16171,1329,1199
16172,1329,1320
16173,1329,2427
16174,1330,154
16175,1330,185
16176,1330,228
16177,1330,280
16178,1330,427
16179,1330,442
16180,1330,599
16181,1330,786
16182,1330,838
16183,1330,888
16184,1330,1113
16185,1330,1154
16186,1330,1274
16187,1330,1661
16188,1330,1553
16189,1331,32
16190,1331,71
16191,1331,97
16192,1331,274
16193,1331,409
16194,1331,733
16195,1331,747
16196,1331,813
16197,1331,831
16198,1331,985
16199,1331,1113
16200,1331,1220
16201,1331,1379
16202,1331,1741
16203,1331,1351
16204,1331,2384
16205,1331,2751
16206,1331,1490
16207,1331,2799
16208,1331,2266
16209,1332,1113
16210,1332,2039
16211,1332,2067
16212,1332,2418
16213,1332,1435
16214,1333,53
16215,1333,228
16216,1333,1113
16217,1333,1255
16218,1334,1018
16219,1334,1113
16220,1335,219
16221,1335,488
16222,1335,631
16223,1335,875
16224,1335,1325
16225,1336,219
16226,1336,344
16227,1336,1615
16228,1336,1678
16229,1337,219
16230,1337,420
16231,1337,798
16232,1337,1208
16233,1337,2076
16234,1337,1548
16235,1338,132
16236,1338,339
16237,1338,401
16238,1338,620
16239,1338,838
16240,1338,963
16241,1338,1131
16242,1338,1339
16243,1338,1340
16244,1338,1341
16245,1339,19
16246,1339,148
16247,1339,193
16248,1339,322
16249,1339,350
16250,1339,660
16251,1339,753
16252,1339,836
16253,1339,992
16254,1339,1080
16255,1339,1219
16256,1339,1338
16257,1339,1751
16258,1339,1750
16259,1339,1752
16260,1339,1400
16261,1339,1753
16262,1340,141
16263,1340,351
16264,1340,416
16265,1340,489
16266,1340,594
16267,1340,1338
16268,1340,2239
16269,1340,1915
16270,1340,2397
16271,1340,2395
16272,1340,2209
16273,1340,2267
16274,1340,2398
16275,1341,234
16276,1341,376
16277,1341,485
16278,1341,604
16279,1341,819
16280,1341,945
16281,1341,974
16282,1341,1338
16283,1341,1776
16284,1341,1660
16285,1341,1756
16286,1341,1360
16287,1342,61
16288,1342,88
16289,1342,190
16290,1342,532
16291,1342,2014
16292,1342,1969
16293,1342,2429
16294,1343,532
16295,1343,1084
16296,1343,1659
16297,1343,2526
16298,1343,1755
16299,1344,456
16300,1344,532
16301,1344,1932
16302,1344,2410
16303,1344,2055
16304,1344,2365
16305,1344,1472
16306,1344,2422
16307,1344,1854
16308,1344,1626
16309,1345,234
16310,1345,532
16311,1345,771
16312,1345,1255
16313,1345,2872
16314,1345,1554
16315,1345,1909
16316,1346,165
16317,1346,526
16318,1346,532
16319,1346,883
16320,1346,948
16321,1346,1109
16322,1346,1243
16323,1347,25
16324,1347,392
16325,1347,532
16326,1347,1492
16327,1347,2090
16328,1347,2086
16329,1348,194
16330,1348,338
16331,1348,654
16332,1348,1096
16333,1348,1250
16334,1348,1349
16335,1349,303
16336,1349,316
16337,1349,401
16338,1349,611
16339,1349,1099
16340,1349,1240
16341,1349,1348
16342,1349,2314
16343,1349,2333
16344,1349,2504
16345,1349,1434
16346,1350,110
16347,1350,192
16348,1350,682
16349,1350,809
16350,1350,1057
16351,1350,1534
16352,1350,2184
16353,1350,2185
16354,1350,2010
16355,1351,422
16356,1351,809
16357,1351,888
16358,1351,1059
16359,1351,1072
16360,1351,1331
16361,1351,2345
16362,1351,1614
16363,1351,2346
16364,1352,240
16365,1352,301
16366,1352,333
16367,1352,647
16368,1352,809
16369,1352,894
16370,1352,909
16371,1352,979
16372,1352,1024
16373,1352,1317
16374,1352,2259
16375,1352,1525
16376,1352,2575
16377,1352,1709
16378,1352,2050
16379,1352,2652
16380,1352,2653
16381,1353,38
16382,1353,155
16383,1353,160
16384,1353,395
16385,1353,399
16386,1353,423
16387,1353,493
16388,1353,809
16389,1353,816
16390,1353,878
16391,1353,1036
16392,1353,1116
16393,1353,1196
16394,1353,1426
16395,1353,2520
16396,1353,1763
16397,1353,2384
16398,1353,1921
16399,1353,1361
16400,1353,2383
16401,1353,2207
16402,1353,2099
16403,1353,1652
16404,1353,1720
16405,1354,46
16406,1354,303
16407,1354,473
16408,1354,521
16409,1354,809
16410,1354,985
16411,1354,1005
16412,1354,1708
16413,1354,2179
16414,1354,1476
16415,1354,1753
16416,1355,40
16417,1355,283
16418,1355,809
16419,1355,973
16420,1355,2618
16421,1355,2481
16422,1355,1898
16423,1355,1956
16424,1355,1782
16425,1355,2686
16426,1356,317
16427,1356,1010
16428,1356,1017
16429,1356,1357
16430,1356,1358
16431,1356,1359
16432,1356,1360
16433,1357,7
16434,1357,468
16435,1357,560
16436,1357,889
16437,1357,959
16438,1357,979
16439,1357,1052
16440,1357,1258
16441,1357,1356
16442,1357,1531
16443,1357,1368
16444,1357,1595
16445,1357,1596
16446,1357,1459
16447,1357,1597
16448,1358,6
16449,1358,257
16450,1358,379
16451,1358,774
16452,1358,1236
16453,1358,1356
16454,1358,2644
16455,1358,1806
16456,1358,1465
16457,1358,2010
16458,1359,442
16459,1359,1058
16460,1359,1356
16461,1359,2374
16462,1359,2236
16463,1359,1505
16464,1360,204
16465,1360,308
16466,1360,317
16467,1360,393
16468,1360,439
16469,1360,655
16470,1360,1080
16471,1360,1159
16472,1360,1341
16473,1360,1356
16474,1360,1841
16475,1360,2299
16476,1360,1760
16477,1360,2553
16478,1360,1637
16479,1360,1765
