,V1,V2
14849,1170,2528
14850,1170,1949
14851,1170,1561
14852,1171,64
14853,1171,123
14854,1171,388
14855,1171,489
14856,1171,612
14857,1171,626
14858,1171,640
14859,1171,653
14860,1171,764
14861,1171,811
14862,1171,846
14863,1171,1039
14864,1171,1074
14865,1171,1125
14866,1171,1258
14867,1171,2312
14868,1171,1203
14869,1171,1949
14870,1171,1384
14871,1171,1750
14872,1171,1714
14873,1172,31
14874,1172,97
14875,1172,221
14876,1172,231
14877,1172,300
14878,1172,321
14879,1172,363
14880,1172,838
14881,1172,910
14882,1172,916
14883,1172,1125
14884,1172,2124
14885,1172,2114
14886,1172,2726
14887,1172,2491
14888,1172,2776
14889,1173,296
14890,1173,302
14891,1173,828
14892,1173,829
14893,1173,920
14894,1173,1125
14895,1173,1602
14896,1173,1648
14897,1174,809
14898,1174,902
14899,1174,1073
14900,1174,1084
14901,1174,1122
14902,1174,1471
14903,1174,1439
14904,1174,1472
14905,1174,1473
14906,1174,1315
14907,1175,74
14908,1175,299
14909,1175,334
14910,1175,480
14911,1175,704
14912,1175,717
14913,1175,820
14914,1175,839
14915,1175,964
14916,1175,1033
14917,1175,1071
14918,1175,1073
14919,1175,1556
14920,1175,1955
14921,1175,1392
14922,1175,1956
14923,1175,1718
14924,1175,1325
14925,1175,1192
14926,1175,1555
14927,1175,1678
14928,1175,1569
14929,1175,1957
14930,1176,333
14931,1176,1073
14932,1176,1893
14933,1177,24
14934,1177,287
14935,1177,396
14936,1177,649
14937,1177,733
14938,1177,735
14939,1177,764
14940,1177,789
14941,1177,806
14942,1177,832
14943,1177,909
14944,1177,986
14945,1177,1073
14946,1177,1087
14947,1177,1093
14948,1177,1123
14949,1177,1166
14950,1177,1316
14951,1177,1224
14952,1177,1578
14953,1177,1189
14954,1177,1529
14955,1177,1638
14956,1177,1508
14957,1177,1714
14958,1177,1359
14959,1177,2670
14960,1177,2787
14961,1177,1936
14962,1177,2243
14963,1177,1494
14964,1178,98
14965,1178,859
14966,1178,919
14967,1178,1073
14968,1178,1753
14969,1178,2231
14970,1178,1755
14971,1179,411
14972,1179,456
14973,1179,717
14974,1179,760
14975,1179,1073
14976,1179,2241
14977,1179,2362
14978,1179,1462
14979,1179,2403
14980,1179,2106
14981,1179,1423
14982,1179,2349
14983,1180,302
14984,1180,466
14985,1180,733
14986,1180,915
14987,1180,1073
14988,1180,1805
14989,1180,2384
14990,1180,2528
14991,1180,1916
14992,1180,1508
14993,1180,2287
14994,1180,2106
14995,1180,1866
14996,1180,2094
14997,1181,229
14998,1181,756
14999,1181,787
15000,1181,1073
15001,1181,1277
15002,1181,1737
15003,1181,2265
15004,1181,1430
15005,1182,177
15006,1182,428
15007,1182,584
15008,1182,710
15009,1182,1073
15010,1182,1114
15011,1182,1623
15012,1182,1829
15013,1183,15
15014,1183,85
15015,1183,88
15016,1183,155
15017,1183,287
15018,1183,302
15019,1183,338
15020,1183,411
15021,1183,460
15022,1183,756
15023,1183,845
15024,1183,884
15025,1183,908
15026,1183,1073
15027,1183,1123
15028,1183,1440
15029,1183,1556
15030,1183,2222
15031,1183,1926
15032,1183,2444
15033,1183,1819
15034,1183,2577
15035,1183,2448
15036,1183,1331
15037,1183,2620
15038,1183,1261
15039,1183,2450
15040,1183,1584
15041,1183,1756
15042,1183,1542
15043,1183,1712
15044,1184,200
15045,1184,331
15046,1184,384
15047,1184,655
15048,1184,710
15049,1184,912
15050,1184,1057
15051,1184,1073
15052,1184,1137
15053,1184,2249
15054,1184,1614
15055,1184,2755
15056,1184,2150
15057,1184,2160
15058,1185,580
15059,1185,660
15060,1185,676
15061,1185,782
15062,1185,916
15063,1185,1073
15064,1185,1153
15065,1185,2579
15066,1185,1732
15067,1185,1724
15068,1185,2803
15069,1185,1609
15070,1185,1907
15071,1186,110
15072,1186,188
15073,1186,1073
15074,1186,1741
15075,1186,1381
15076,1186,1310
15077,1186,1509
15078,1187,378
15079,1187,391
15080,1187,417
15081,1187,775
15082,1187,1073
15083,1188,25
15084,1188,36
15085,1188,51
15086,1188,67
15087,1188,134
15088,1188,188
15089,1188,326
15090,1188,515
15091,1188,598
15092,1188,775
15093,1188,1128
15094,1188,1189
15095,1188,1190
15096,1188,1191
15097,1188,1192
15098,1188,1193
15099,1189,572
15100,1189,835
15101,1189,885
15102,1189,1130
15103,1189,1177
15104,1189,1188
15105,1189,2528
15106,1189,1854
15107,1189,1775
15108,1190,79
15109,1190,1188
15110,1190,2290
15111,1190,1424
15112,1191,63
15113,1191,558
15114,1191,594
15115,1191,605
15116,1191,700
15117,1191,1134
15118,1191,1188
15119,1191,2328
15120,1191,1454
15121,1191,2441
15122,1191,1504
15123,1192,119
15124,1192,347
15125,1192,388
15126,1192,460
15127,1192,474
15128,1192,527
15129,1192,744
15130,1192,983
15131,1192,1175
15132,1192,1188
15133,1192,1908
15134,1192,2428
15135,1192,2061
15136,1192,1571
15137,1192,1415
15138,1192,1762
15139,1192,1596
15140,1193,405
15141,1193,895
15142,1193,932
15143,1193,1188
15144,1193,2782
15145,1193,2786
15146,1193,2405
15147,1193,1779
15148,1193,2414
15149,1193,1718
15150,1193,1304
15151,1193,2591
15152,1193,2811
15153,1193,1777
15154,1194,165
15155,1194,229
15156,1194,636
15157,1194,824
15158,1194,1014
15159,1194,1029
15160,1194,1059
15161,1194,1092
15162,1194,1100
15163,1194,1130
15164,1194,1195
15165,1194,1196
15166,1194,1197
15167,1194,1198
15168,1195,26
15169,1195,479
15170,1195,907
15171,1195,1194
15172,1195,1333
15173,1195,1334
15174,1196,209
15175,1196,270
15176,1196,455
15177,1196,663
15178,1196,757
15179,1196,1194
15180,1196,1861
15181,1196,1917
15182,1196,1231
15183,1196,1918
15184,1196,1919
15185,1196,1920
15186,1197,119
15187,1197,336
15188,1197,556
15189,1197,636
15190,1197,732
15191,1197,1154
15192,1197,1194
15193,1197,1416
15194,1197,2165
15195,1198,54
15196,1198,381
15197,1198,597
15198,1198,1194
15199,1198,2884
15200,1198,2167
15201,1199,326
15202,1199,376
15203,1199,425
15204,1199,534
15205,1199,561
15206,1199,966
15207,1199,983
15208,1199,1085
15209,1199,1162
15210,1199,1200
15211,1199,1201
15212,1199,1202
15213,1199,1203
15214,1199,1204
15215,1199,1205
15216,1199,1206
15217,1200,437
15218,1200,481
15219,1200,564
15220,1200,801
15221,1200,1199
15222,1200,1898
15223,1200,1300
15224,1200,1938
15225,1200,1566
15226,1200,1602
15227,1200,1939
15228,1200,1940
15229,1200,1777
15230,1201,357
15231,1201,459
15232,1201,503
15233,1201,536
15234,1201,649
15235,1201,728
15236,1201,1002
15237,1201,1139
15238,1201,1199
15239,1201,1225
15240,1201,1932
15241,1201,2132
15242,1201,2502
15243,1201,1236
15244,1201,1401
15245,1202,397
15246,1202,538
15247,1202,828
15248,1202,1133
15249,1202,1199
15250,1203,321
15251,1203,573
15252,1203,694
15253,1203,949
15254,1203,964
15255,1203,1171
15256,1203,1199
15257,1203,2265
15258,1203,2266
15259,1203,1921
15260,1203,1827
15261,1203,2372
15262,1203,2655
15263,1203,2598
15264,1203,2261
15265,1203,1691
15266,1203,1582
15267,1203,1428
15268,1203,1821
15269,1203,2153
15270,1203,2002
15271,1203,2587
15272,1203,2521
15273,1204,179
15274,1204,548
15275,1204,561
15276,1204,633
15277,1204,726
15278,1204,746
15279,1204,779
15280,1204,943
15281,1204,961
15282,1204,995
15283,1204,1163
15284,1204,1199
15285,1204,2283
15286,1204,1927
15287,1204,1827
15288,1204,1606
15289,1204,2342
15290,1204,1497
15291,1204,2491
15292,1204,1603
15293,1205,616
15294,1205,782
15295,1205,789
15296,1205,966
15297,1205,1037
15298,1205,1064
15299,1205,1100
15300,1205,1141
15301,1205,1199
15302,1205,1579
15303,1205,2382
15304,1205,2807
15305,1205,1476
15306,1205,1244
15307,1205,1602
15308,1205,2413
15309,1206,388
15310,1206,459
15311,1206,627
15312,1206,826
15313,1206,1037
15314,1206,1105
15315,1206,1199
15316,1206,1536
15317,1207,555
15318,1207,787
15319,1207,1474
15320,1207,1475
15321,1207,1476
15322,1207,1248
15323,1207,1401
15324,1208,303
15325,1208,555
15326,1208,655
15327,1208,719
15328,1208,1871
15329,1208,1872
15330,1208,1873
15331,1208,1381
15332,1208,1874
15333,1208,1875
15334,1209,555
15335,1209,692
15336,1209,693
15337,1210,457
15338,1210,491
15339,1210,521
15340,1210,526
15341,1210,555
15342,1210,2322
15343,1210,1859
15344,1210,2058
15345,1210,1538
15346,1211,302
15347,1211,520
15348,1211,555
15349,1211,557
15350,1211,2250
15351,1211,2279
15352,1211,1664
15353,1211,1564
15354,1211,2083
15355,1211,1215
15356,1212,555
15357,1212,2191
15358,1213,383
15359,1213,466
15360,1213,555
15361,1213,695
15362,1213,787
15363,1213,1067
15364,1213,2174
15365,1213,1529
15366,1213,2841
15367,1213,1331
15368,1213,2013
15369,1214,555
15370,1214,980
15371,1214,1487
15372,1214,2071
15373,1215,89
15374,1215,326
15375,1215,555
15376,1215,704
15377,1215,768
15378,1215,796
15379,1215,842
15380,1215,1211
15381,1215,1686
15382,1215,1278
15383,1215,1296
15384,1215,2069
15385,1215,1473
15386,1215,2413
15387,1215,1925
15388,1215,2796
15389,1216,36
15390,1216,291
15391,1216,555
15392,1216,1022
15393,1216,2389
15394,1216,2131
15395,1216,1404
15396,1216,2094
15397,1217,555
15398,1217,601
15399,1217,1131
15400,1217,2790
15401,1217,1233
15402,1217,1602
15403,1217,2380
15404,1217,1894
15405,1217,2899
15406,1217,1413
15407,1218,58
15408,1218,423
15409,1218,555
15410,1218,956
15411,1218,1015
15412,1218,2756
15413,1219,41
15414,1219,739
15415,1219,1663
15416,1219,1993
15417,1219,2345
15418,1219,1725
15419,1220,9
15420,1220,54
15421,1220,57
15422,1220,296
15423,1220,676
15424,1220,739
15425,1220,773
15426,1220,783
15427,1220,941
15428,1220,961
15429,1220,1119
15430,1220,1694
15431,1220,1499
15432,1220,1309
15433,1220,2488
15434,1220,1594
15435,1220,1940
15436,1220,2811
15437,1221,289
15438,1221,306
15439,1221,573
15440,1221,654
15441,1221,731
15442,1221,739
15443,1221,1164
15444,1221,1453
15445,1221,1825
15446,1221,1392
15447,1221,2853
15448,1222,298
15449,1222,708
15450,1222,739
15451,1222,758
15452,1222,914
15453,1222,1161
15454,1222,1869
15455,1222,2466
15456,1222,2414
15457,1222,1788
15458,1222,2326
15459,1222,1590
15460,1222,1420
15461,1223,100
15462,1223,267
15463,1223,739
15464,1223,1120
15465,1223,2016
15466,1223,1512
15467,1224,50
15468,1224,225
15469,1224,268
15470,1224,283
15471,1224,345
15472,1224,366
15473,1224,535
15474,1224,692
15475,1224,789
15476,1224,1177
15477,1224,1833
15478,1224,1834
15479,1224,1835
15480,1224,1836
15481,1224,1837
15482,1225,5
15483,1225,47
15484,1225,142
15485,1225,168
15486,1225,283
15487,1225,579
15488,1225,676
15489,1225,724
15490,1225,776
15491,1225,803
15492,1225,937
15493,1225,1002
15494,1225,1072
15495,1225,1201
15496,1225,1257
15497,1225,1921
15498,1225,1544
15499,1225,1922
15500,1225,1923
15501,1225,1758
15502,1225,1328
15503,1225,1297
15504,1225,1924
15505,1225,1925
15506,1226,283
15507,1226,2362
15508,1227,283
15509,1227,497
15510,1228,283
15511,1228,803
15512,1228,1279
15513,1228,1802
15514,1228,1369
15515,1228,1459
15516,1228,2787
15517,1229,85
15518,1229,283
15519,1229,319
15520,1229,377
15521,1229,462
15522,1229,1023
15523,1229,2609
15524,1229,1631
15525,1229,1614
15526,1229,1552
15527,1229,2191
15528,1229,1798
15529,1230,112
15530,1230,283
15531,1230,339
15532,1230,867
15533,1230,902
15534,1230,1276
15535,1230,2346
15536,1230,1280
15537,1230,1656
15538,1230,2578
15539,1231,283
15540,1231,299
15541,1231,757
15542,1231,801
15543,1231,826
15544,1231,829
15545,1231,1004
15546,1231,1196
15547,1231,1241
15548,1231,1276
15549,1231,2500
15550,1231,2713
15551,1232,10
15552,1232,44
15553,1232,81
15554,1232,148
15555,1232,276
15556,1232,283
15557,1232,712
15558,1232,917
15559,1232,1386
15560,1232,1898
15561,1232,2533
15562,1232,1754
15563,1232,1719
15564,1233,283
15565,1233,437
15566,1233,717
15567,1233,1217
15568,1233,2824
15569,1233,2727
15570,1233,2606
15571,1234,283
15572,1234,384
15573,1234,1024
15574,1234,1660
15575,1234,1423
15576,1235,7
15577,1235,146
15578,1235,157
15579,1235,199
15580,1235,239
15581,1235,283
15582,1235,378
15583,1235,614
15584,1235,643
15585,1235,712
15586,1235,1138
15587,1235,1142
15588,1235,2391
15589,1235,1909
15590,1235,2372
15591,1235,2738
15592,1235,2739
15593,1235,1524
15594,1235,1910
15595,1235,2572
15596,1235,2631
15597,1235,1619
15598,1235,1420
15599,1235,1920
15600,1235,2531
15601,1236,283
15602,1236,290
15603,1236,548
15604,1236,660
15605,1236,1024
15606,1236,1201
15607,1236,1668
15608,1236,2374
15609,1236,1395
15610,1237,9
15611,1237,20
15612,1237,283
15613,1237,480
15614,1237,515
15615,1237,542
15616,1237,832
15617,1237,905
15618,1237,1025
15619,1237,1057
15620,1237,2425
15621,1237,2287
15622,1237,2099
15623,1237,1250
15624,1238,283
15625,1238,515
15626,1238,854
15627,1238,897
15628,1238,1085
15629,1238,1257
15630,1238,1314
15631,1238,1383
15632,1238,2413
15633,1238,1812
15634,1239,22
15635,1239,283
15636,1239,379
15637,1239,401
15638,1239,471
15639,1239,543
15640,1239,946
15641,1239,1622
15642,1239,2364
15643,1239,1918
15644,1239,1710
15645,1239,1889
15646,1239,2714
15647,1240,144
15648,1240,283
15649,1240,669
15650,1240,737
15651,1240,772
15652,1240,800
15653,1240,1668
15654,1240,1585
15655,1240,1459
15656,1240,1730
15657,1241,53
15658,1241,86
15659,1241,105
15660,1241,224
15661,1241,378
15662,1241,393
15663,1241,429
15664,1241,736
15665,1241,760
15666,1241,828
15667,1241,1062
15668,1241,1161
15669,1241,1231
15670,1241,1242
15671,1241,1243
15672,1241,1244
15673,1241,1245
15674,1241,1246
15675,1241,1247
15676,1241,1248
15677,1241,1249
15678,1241,1250
15679,1241,1251
15680,1241,1252
15681,1242,168
15682,1242,173
15683,1242,564
15684,1242,717
15685,1242,757
15686,1242,1059
15687,1242,1241
15688,1242,1300
15689,1242,1600
15690,1242,2225
15691,1242,1946
15692,1242,2670
15693,1242,2732
15694,1242,1441
15695,1242,2071
15696,1243,90
15697,1243,331
15698,1243,850
15699,1243,1069
15700,1243,1241
15701,1244,198
15702,1244,270
15703,1244,473
15704,1244,610
15705,1244,683
15706,1244,828
15707,1244,1205
15708,1244,1241
15709,1244,1895
15710,1244,1571
15711,1244,2452
15712,1244,1548
15713,1244,2559
15714,1244,2539
15715,1244,2496
15716,1244,2886
15717,1245,320
15718,1245,480
15719,1245,549
15720,1245,629
15721,1245,737
15722,1245,884
15723,1245,1067
15724,1245,1241
15725,1245,2202
15726,1245,1296
15727,1245,1749
15728,1245,1813
15729,1245,2810
15730,1245,2100
15731,1246,29
15732,1246,1241
15733,1246,1539
15734,1246,2646
15735,1246,1530
15736,1246,2639
15737,1246,1298
15738,1247,112
15739,1247,516
15740,1247,1241
15741,1247,1581
15742,1247,1331
15743,1247,2224
15744,1248,18
15745,1248,353
15746,1248,515
15747,1248,521
15748,1248,560
15749,1248,571
15750,1248,798
15751,1248,986
15752,1248,998
15753,1248,1207
15754,1248,1241
15755,1248,1605
15756,1248,1886
15757,1248,1924
15758,1248,2083
15759,1248,1714
15760,1249,205
15761,1249,270
15762,1249,302
15763,1249,1241
15764,1249,1278
15765,1249,1455
15766,1249,2424
15767,1250,92
15768,1250,312
15769,1250,930
15770,1250,1133
15771,1250,1237
15772,1250,1241
15773,1250,1421
15774,1250,1520
15775,1250,2085
15776,1250,1410
15777,1250,1376
15778,1250,2243
15779,1251,299
15780,1251,373
15781,1251,450
15782,1251,476
15783,1251,661
15784,1251,820
15785,1251,862
15786,1251,897
15787,1251,898
15788,1251,902
15789,1251,1106
15790,1251,1131
15791,1251,1161
15792,1251,1241
15793,1251,1744
15794,1251,2222
15795,1251,2300
15796,1251,1558
15797,1251,2351
15798,1251,2706
15799,1251,1267
15800,1251,2420
15801,1251,2189
15802,1251,2146
15803,1251,2585
15804,1251,1949
15805,1251,1550
15806,1251,2165
15807,1251,2147
15808,1251,1569
15809,1251,1494
15810,1251,1598
15811,1252,167
15812,1252,516
15813,1252,953
15814,1252,1241
15815,1252,1643
15816,1252,1333
15817,1253,203
15818,1253,403
15819,1253,437
15820,1253,462
15821,1253,516
15822,1253,695
15823,1253,717
15824,1253,756
15825,1253,889
15826,1253,944
15827,1253,950
15828,1253,1043
15829,1253,1082
15830,1253,1085
15831,1253,1138
15832,1253,1254
15833,1253,1255
15834,1253,1256
15835,1253,1257
15836,1253,1258
15837,1253,1259
15838,1253,1260
15839,1253,1261
15840,1253,1262
15841,1253,1263
15842,1253,1264
15843,1253,1265
15844,1254,167
15845,1254,251
15846,1254,375
15847,1254,763
15848,1254,806
15849,1254,887
15850,1254,1004
15851,1254,1071
15852,1254,1161
15853,1254,1253
15854,1254,1266
15855,1254,1267
15856,1254,1268
15857,1254,1269
15858,1254,1270
15859,1254,1271
15860,1254,1272
15861,1254,1273
15862,1254,1274
15863,1254,1275
15864,1255,116
15865,1255,149
15866,1255,225
15867,1255,471
15868,1255,947
15869,1255,1253
15870,1255,1771
15871,1255,1772
15872,1255,1773
15873,1255,1774
15874,1255,1775
15875,1255,1391
15876,1255,1776
15877,1255,1777
15878,1256,25
15879,1256,223
15880,1256,288
15881,1256,331
15882,1256,346
15883,1256,492
15884,1256,989
15885,1256,1030
15886,1256,1137
15887,1256,1253
15888,1256,1926
15889,1256,1927
15890,1256,1331
15891,1256,1924
15892,1256,1928
15893,1256,1929
15894,1256,1636
15895,1257,249
15896,1257,291
15897,1257,358
15898,1257,515
15899,1257,771
15900,1257,878
15901,1257,941
15902,1257,959
15903,1257,1002
15904,1257,1013
15905,1257,1037
15906,1257,1225
15907,1257,1238
15908,1257,1253
15909,1257,1930
15910,1257,1835
15911,1257,1260
15912,1257,1931
15913,1257,1932
15914,1257,1933
15915,1257,1934
15916,1257,1464
15917,1257,1935
15918,1257,1467
15919,1257,1936
15920,1257,1937
15921,1258,54
15922,1258,70
15923,1258,111
15924,1258,114
15925,1258,141
15926,1258,200
15927,1258,345
15928,1258,412
15929,1258,714
15930,1258,750
15931,1258,762
15932,1258,791
15933,1258,820
15934,1258,842
15935,1258,906
15936,1258,941
15937,1258,1171
15938,1258,1253
15939,1258,1945
15940,1258,1528
15941,1258,1606
15942,1258,1838
15943,1258,1559
15944,1258,1946
15945,1258,1817
15946,1258,1947
15947,1259,586
15948,1259,1253
15949,1259,1289
15950,1260,1253
15951,1260,1257
15952,1260,2489
15953,1260,1270
15954,1260,2267
15955,1261,54
15956,1261,276
15957,1261,289
15958,1261,765
15959,1261,1183
15960,1261,1253
15961,1261,1540
15962,1261,1565
15963,1261,2629
15964,1261,2071
15965,1262,437
15966,1262,548
15967,1262,675
15968,1262,737
15969,1262,751
15970,1262,921
15971,1262,1253
15972,1262,1665
15973,1262,2594
15974,1263,336
15975,1263,365
15976,1263,687
15977,1263,1253
15978,1263,1322
15979,1263,1881
15980,1263,2421
15981,1263,1588
15982,1263,1606
15983,1263,1354
15984,1264,320
15985,1264,757
15986,1264,781
15987,1264,911
15988,1264,1253
15989,1264,2073
15990,1264,2456
15991,1264,1283
15992,1265,936
15993,1265,1253
15994,1265,2942
15995,1266,15
15996,1266,327
15997,1266,355
15998,1266,965
15999,1266,1254
16000,1266,2274
16001,1266,1638
16002,1266,1354
16003,1267,358
16004,1267,564
16005,1267,573
16006,1267,1251
16007,1267,1254
16008,1267,1519
16009,1267,2116
16010,1267,2045
16011,1267,2537
16012,1267,2173
16013,1268,437
16014,1268,1254
16015,1268,1376
16016,1268,1510
16017,1269,134
16018,1269,620
16019,1269,1120
16020,1269,1254
16021,1269,1541
16022,1269,2278
16023,1269,2287
16024,1269,1793
16025,1270,1254
16026,1270,1260
16027,1270,1287
16028,1270,2470
16029,1271,50
16030,1271,379
16031,1271,1056
16032,1271,1141
16033,1271,1254
16034,1271,1372
16035,1271,2725
16036,1271,1793
16037,1272,782
16038,1272,1254
16039,1272,2419
16040,1272,2646
16041,1272,2355
16042,1272,2260
16043,1273,717
16044,1273,1007
16045,1273,1098
16046,1273,1254
16047,1273,2413
16048,1274,1254
16049,1274,1276
16050,1275,601
16051,1275,675
16052,1275,774
16053,1275,1018
16054,1275,1076
16055,1275,1254
16056,1275,1695
16057,1275,2260
16058,1275,1669
16059,1275,1946
16060,1275,1509
16061,1276,133
16062,1276,165
16063,1276,462
16064,1276,473
16065,1276,703
16066,1276,806
16067,1276,832
16068,1276,952
16069,1276,1128
16070,1276,1230
16071,1276,1231
16072,1276,1274
16073,1276,1277
16074,1276,1278
16075,1276,1279
16076,1276,1280
16077,1276,1281
16078,1276,1282
16079,1276,1283
16080,1276,1284
16081,1277,170
16082,1277,229
16083,1277,462
16084,1277,763
16085,1277,850
16086,1277,871
16087,1277,1043
16088,1277,1181
16089,1277,1276
16090,1277,1732
16091,1277,1733
16092,1277,1574
16093,1277,1429
16094,1278,128
16095,1278,412
16096,1278,542
16097,1278,660
16098,1278,683
16099,1278,1215
16100,1278,1249
16101,1278,1276
16102,1278,1367
16103,1279,582
16104,1279,1228
16105,1279,1276
16106,1279,1927
16107,1279,1306
16108,1279,1899
16109,1279,2354
16110,1279,1668
16111,1279,1469
16112,1280,573
16113,1280,662
16114,1280,914
16115,1280,1145
16116,1280,1230
16117,1280,1276
16118,1280,1341
16119,1280,2678
16120,1280,2341
16121,1280,1956
16122,1281,127
16123,1281,140
16124,1281,381
16125,1281,780
16126,1281,1276
16127,1281,1662
16128,1281,1493
16129,1281,2749
16130,1281,2038
16131,1282,694
16132,1282,820
16133,1282,845
16134,1282,1276
16135,1282,1728
16136,1282,2276
16137,1282,2459
16138,1282,2177
16139,1282,1951
16140,1283,378
16141,1283,1150
16142,1283,1264
16143,1283,1276
16144,1283,1368
16145,1284,466
16146,1284,529
16147,1284,1276
16148,1284,1865
16149,1284,2467
16150,1284,2939
16151,1285,116
16152,1285,137
16153,1285,327
16154,1285,1286
16155,1285,1287
16156,1285,1288
16157,1286,168
16158,1286,634
16159,1286,1023
16160,1286,1285
16161,1286,1336
16162,1287,1270
16163,1287,1285
16164,1287,2096
16165,1287,1446
16166,1287,2311
16167,1288,381
16168,1288,777
16169,1288,1285
16170,1289,297
16171,1289,572
16172,1289,812
16173,1289,883
16174,1289,938
16175,1289,1259
16176,1289,1290
16177,1289,1291
16178,1289,1292
16179,1289,1293
16180,1289,1294
16181,1290,1289
16182,1291,506
16183,1291,520
16184,1291,1289
16185,1291,2392
16186,1291,2009
16187,1291,2156
16188,1292,58
16189,1292,461
16190,1292,540
16191,1292,733
16192,1292,765
16193,1292,920
16194,1292,1157
16195,1292,1289
16196,1292,1366
16197,1292,2107
16198,1292,2261
16199,1292,1422
16200,1292,2394
16201,1292,2632
16202,1293,96
16203,1293,385
16204,1293,400
16205,1293,401
16206,1293,515
16207,1293,520
16208,1293,668
16209,1293,741
16210,1293,859
16211,1293,908
16212,1293,961
16213,1293,1289
16214,1293,1694
16215,1293,2444
16216,1293,1905
16217,1293,1599
16218,1294,47
16219,1294,109
16220,1294,598
16221,1294,605
16222,1294,822
16223,1294,933
16224,1294,1072
16225,1294,1145
16226,1294,1289
16227,1294,2115
16228,1294,1564
16229,1295,238
16230,1295,485
16231,1295,812
16232,1295,839
16233,1295,947
16234,1295,1363
16235,1296,168
16236,1296,288
16237,1296,320
16238,1296,475
16239,1296,485
16240,1296,680
16241,1296,683
16242,1296,708
16243,1296,746
16244,1296,842
16245,1296,901
16246,1296,921
16247,1296,922
16248,1296,1040
16249,1296,1084
16250,1296,1215
16251,1296,1245
16252,1296,1965
16253,1296,2211
16254,1296,2144
16255,1296,1623
16256,1296,2352
16257,1296,2442
16258,1296,1492
16259,1296,1617
16260,1296,1325
16261,1296,2443
16262,1297,247
16263,1297,485
16264,1297,1225
16265,1297,2249
16266,1297,1588
16267,1297,1920
16268,1298,119
16269,1298,293
16270,1298,485
16271,1298,489
16272,1298,633
16273,1298,730
16274,1298,733
16275,1298,817
16276,1298,1246
16277,1298,1785
16278,1298,1846
16279,1298,1699
16280,1298,1627
16281,1299,142
16282,1299,229
16283,1299,485
16284,1299,756
16285,1299,934
16286,1299,1000
16287,1299,2224
16288,1300,394
16289,1300,540
16290,1300,786
16291,1300,808
16292,1300,1023
16293,1300,1037
16294,1300,1094
16295,1300,1142
16296,1300,1200
16297,1300,1242
16298,1300,1520
16299,1300,1552
16300,1300,1381
16301,1300,2132
16302,1300,2133
16303,1300,2134
16304,1300,2135
16305,1300,2136
16306,1300,1368
16307,1301,279
16308,1301,334
16309,1301,675
16310,1301,786
16311,1301,843
16312,1301,1029
16313,1301,2248
16314,1301,1775
16315,1301,1880
16316,1301,1510
16317,1301,2531
16318,1302,786
16319,1302,2297
16320,1302,2130
16321,1303,329
16322,1303,400
16323,1303,756
16324,1303,786
16325,1303,1122
16326,1303,2184
16327,1303,1787
16328,1303,1530
16329,1303,1488
16330,1303,1907
16331,1304,173
16332,1304,188
16333,1304,536
16334,1304,786
16335,1304,937
16336,1304,1068
16337,1304,1131
16338,1304,1193
16339,1304,1651
16340,1304,1364
16341,1305,473
16342,1305,965
16343,1305,1306
16344,1305,1307
16345,1305,1308
16346,1305,1309
16347,1305,1310
16348,1305,1311
16349,1306,286
16350,1306,434
16351,1306,930
16352,1306,953
16353,1306,1279
16354,1306,1305
16355,1306,2625
16356,1307,641
16357,1307,1305
16358,1307,2132
16359,1307,2677
16360,1307,2667
16361,1307,1346
16362,1308,542
16363,1308,615
16364,1308,659
16365,1308,1305
16366,1309,697
16367,1309,806
16368,1309,874
16369,1309,1079
16370,1309,1220
16371,1309,1305
16372,1309,2766
16373,1309,1969
16374,1310,98
16375,1310,145
16376,1310,226
16377,1310,542
16378,1310,654
16379,1310,1129
16380,1310,1186
16381,1310,1305
16382,1310,2431
16383,1310,1574
16384,1310,2703
16385,1310,2919
16386,1311,535
16387,1311,542
16388,1311,560
16389,1311,675
16390,1311,835
16391,1311,1041
16392,1311,1053
16393,1311,1150
16394,1311,1305
16395,1311,1396
16396,1311,2534
16397,1311,1593
16398,1311,1620
16399,1312,155
16400,1312,167
16401,1312,288
16402,1312,360
16403,1312,498
16404,1312,730
16405,1312,824
16406,1312,1366
16407,1312,1667
16408,1312,1658
16409,1312,1859
16410,1313,417
16411,1313,496
16412,1313,802
16413,1313,824
16414,1313,2109
16415,1314,36
16416,1314,151
16417,1314,264
16418,1314,275
16419,1314,276
16420,1314,286
16421,1314,529
16422,1314,563
16423,1314,728
16424,1314,801
16425,1314,824
16426,1314,855
16427,1314,890
16428,1314,972
16429,1314,1107
16430,1314,1129
16431,1314,1238
16432,1314,1491
16433,1314,1931
16434,1314,2489
16435,1314,1530
16436,1314,2278
16437,1314,2789
16438,1314,2002
16439,1314,1449
16440,1314,1647
16441,1314,2170
16442,1314,1424
16443,1315,36
16444,1315,156
16445,1315,244
16446,1315,316
16447,1315,339
16448,1315,359
16449,1315,446
16450,1315,532
16451,1315,761
16452,1315,824
16453,1315,916
16454,1315,944
16455,1315,959
16456,1315,973
16457,1315,1053
16458,1315,1066
16459,1315,1112
16460,1315,1174
16461,1315,1355
16462,1315,2368
16463,1315,1643
16464,1315,1512
16465,1315,2425
16466,1315,1765
16467,1315,2341
16468,1315,2566
16469,1315,1943
16470,1315,2083
16471,1315,2438
16472,1316,53
16473,1316,644
16474,1316,719
16475,1316,1169
16476,1316,1177
16477,1317,719
16478,1318,204
16479,1318,307
